"net_name","ei","modularity","smi","rwc","bp","aei"
"ihmisoikeudet_p3.edgelist_conf_2",-0.780848963474827,0.380917763058522,0.839748923544469,0.595961399990481,0.452356411994966,0.780263590324595
"ilmasto_p1.edgelist",-0.894363256784969,0.432706447409138,0.869691127727206,0.59353677236662,0.382250363668981,0.892824586161037
"ilmasto_p1.edgelist_conf_1",-0.689919183326244,0.343326938897283,0.684534730192531,0.312168185536126,0.433756294513811,0.689552516364966
"ilmasto_p1.edgelist_conf_2",-0.694289394589953,0.33670637053184,0.658381457615679,0.332908701360889,0.444027241354368,0.691127214333471
"ilmasto_p2.edgelist",-0.699126092384519,0.349747155942712,0.623606035882801,0.417639115808427,0.41799374019642,0.700461421322451
"ilmasto_p2.edgelist_conf_1",-0.647937642091588,0.318920162472663,0.531982277255242,0.378279506379894,0.459427497467843,0.652444707270658
"ilmasto_p2.edgelist_conf_2",-0.670664505672609,0.330308467016383,0.634410423124681,0.450801364725991,0.45676617642526,0.669544376502123
"ilmasto_p3.edgelist",-0.934065934065934,0.224167151399253,0.942510321975109,0.774848978607685,0.450587360041142,0.919265498452802
"ilmasto_p3.edgelist_conf_1",-0.729517836142689,0.360564822582085,0.780359878254554,0.495757158738028,0.439670466876349,0.729088282639043
"ilmasto_p3.edgelist_conf_2",-0.722725482473415,0.360653443927352,0.690244372362763,0.483189495219279,0.438960308263608,0.722867296080876
"ilmastonmuutos_p2.edgelist",-0.683905146316852,0.304252335092523,0.67062652919232,0.339068119607913,0.413277067797914,0.668840114324551
"ilmastonmuutos_p2.edgelist_conf_1",-0.626779124934107,0.292391865857058,0.671542330864899,0.29717317030529,0.430890081081225,0.619311392425061
"ilmastonmuutos_p2.edgelist_conf_2",-0.600631828353297,0.297509517943777,0.592070324823723,0.307316963259861,0.440343140899573,0.599546529111774
"ilmastonmuutos_p3.edgelist",-0.891706443914081,0.309684383205837,0.790918603597338,0.595984160413764,0.417738300980162,0.880107034508049
"ilmastonmuutos_p3.edgelist_conf_1",-0.620742559067199,0.303742434503606,0.690493207383074,0.278305938314027,0.443459140695574,0.620922486109201
"ilmastonmuutos_p3.edgelist_conf_2",-0.642922653622745,0.320631143253185,0.665945153298357,0.300762397720053,0.427343569592938,0.642707934198811
"ilmastovaalit_p1.edgelist",-0.576973560847553,0.283344536100823,0.544356237149624,0.349141510486661,0.40192604032925,0.57434766964302
"ilmastovaalit_p1.edgelist_conf_1",-0.543497668882055,0.236200199670242,0.585234107187589,0.267687759037302,0.424329451338973,0.524267728857778
"ilmastovaalit_p1.edgelist_conf_2",-0.545102709139625,0.233841870706604,0.489787702021818,0.314905094019593,0.430835852275062,0.520715490290538
"itämeri_p3.edgelist",-0.863777089783282,0.275732431911443,0.659547889346527,0.800241506415706,0.470383867832847,0.851595523336035
"itämeri_p3.edgelist_conf_1",-0.751904243743199,0.374762746563007,0.743274839458497,0.701809199278817,0.41820870700181,0.752728524703047
"itämeri_p3.edgelist_conf_2",-0.747551686615887,0.373891287899867,0.721536229903374,0.705894818126891,0.419179197994987,0.748464959771163
"jotainrajaa_p1.edgelist",-0.586433260393873,0.126991271205512,0.456092408086302,0.38016008459027,0.516243699994275,0.51533400281181
"jotainrajaa_p1.edgelist_conf_1",-0.468154957321077,0.231564252915139,0.486160973117126,0.512415158802793,0.46442810135992,0.470155283288772
"jotainrajaa_p1.edgelist_conf_2",-0.557567917205692,0.209544641347951,0.602518782625569,0.574270066553709,0.423242617171189,0.512962584577209
"journalismi_p1.edgelist",-0.938584779706275,0.403987693426571,0.881036130946099,0.831023856272477,0.454059274059274,0.93787595964665
"journalismi_p1.edgelist_conf_1",-0.754874651810585,0.353849675281849,0.657307791179717,0.654319754914406,0.448604910714286,0.752696706227034
"journalismi_p1.edgelist_conf_2",-0.748959778085992,0.2979564905423,0.906664107863006,0.657414991987829,0.515285149632976,0.745226117941268
"journalismi_p2.edgelist",-0.953363228699552,0.421350921997225,0.960132794277115,0.888496951516214,0.41547619047619,0.953038674124492
"journalismi_p2.edgelist_conf_1",-0.780872794800371,0.289853947957159,0.908824285941741,0.651228526140078,0.545276251526251,0.770824093639242
"journalismi_p2.edgelist_conf_2",-0.81404174573055,0.329074385462087,0.922436841485282,0.733699038590194,0.51266339869281,0.808989240998505
"journalismi_p3.edgelist",-0.861915367483296,0.426042860237135,0.764091123733534,0.801150841541106,0.44709925956334,0.866910225431954
"journalismi_p3.edgelist_conf_1",-0.78125,0.362587890625,0.827552483639344,0.728087285628724,0.437424585996015,0.777926386274049
"journalismi_p3.edgelist_conf_2",-0.813040062843676,0.307349019980512,0.636088797256289,0.68316968135093,0.467699958771387,0.803946502209788
"keskusta_p1.edgelist",-0.93638313080772,0.455491796703558,0.895815633398338,0.783896530538285,0.374648704238667,0.941253641294469
"keskusta_p1.edgelist_conf_1",-0.634182908545727,0.291669382699954,0.675968251043249,0.429904995125595,0.423745027917134,0.623052679136715
"keskusta_p1.edgelist_conf_2",-0.592370979805535,0.29311931455513,0.56711303112723,0.384190154405611,0.427675451356744,0.591453400197335
"keskusta_p2.edgelist",-0.848948374760994,0.360489655575826,0.921600297767282,0.697014904648705,0.439103904628722,0.841466645124741
"keskusta_p2.edgelist_conf_1",-0.662662662662663,0.322047773499225,0.70666612777819,0.453137579812605,0.448288216846625,0.660981054796065
"keskusta_p2.edgelist_conf_2",-0.694795351187468,0.335296765609389,0.726624112602827,0.483413317604968,0.400324650359042,0.691498869825658
"keskusta_p3.edgelist",-0.934743202416918,0.214806363578281,0.967986708956566,0.7690738355949,0.512673926194797,0.91656472291738
"keskusta_p3.edgelist_conf_1",-0.628052598622417,0.302873774363249,0.517578087447394,0.391326723480829,0.43836117302375,0.627428201966327
"keskusta_p3.edgelist_conf_2",-0.615094339622642,0.306995767572485,0.591336247791476,0.435549723344612,0.431351983119781,0.615487636694652
"kokoomus_p1.edgelist",-0.933323455326715,0.43644153688464,0.915257541483748,0.780853876333495,0.393354737520178,0.932488827724296
"kokoomus_p1.edgelist_conf_1",-0.625649913344887,0.0733134250523569,0.251616067453809,0.170192161468292,0.771586420941178,0.543789047620282
"kokoomus_p1.edgelist_conf_2",-0.479636591478697,0.216188674223152,0.446848808944816,0.241877018045423,0.444639166274135,0.462547941223329
"kokoomus_p2.edgelist",-0.737231680236862,0.336564575627561,0.746468554725163,0.568278262302878,0.482731106478241,0.734986868585493
"kokoomus_p2.edgelist_conf_1",-0.555642023346304,0.275535435812806,0.529250858080694,0.423964182683943,0.435188531802793,0.554785345474903
"kokoomus_p2.edgelist_conf_2",-0.575686274509804,0.269668589004229,0.633071057253668,0.400682673169791,0.431467546263561,0.569877197246219
"kokoomus_p3.edgelist",-0.890472618154539,0.405488468891416,0.870218754180306,0.813998715828391,0.410181543973917,0.885873857231262
"kokoomus_p3.edgelist_conf_1",-0.640822784810127,0.31597750761096,0.677198032828422,0.457829026933103,0.438592803909705,0.640894239315831
"kokoomus_p3.edgelist_conf_2",-0.643533123028391,0.314172446735464,0.706617745660685,0.447304160378358,0.441291473677837,0.645354503596457
"koulutus_p1.edgelist",-0.78892912571133,0.388717991676143,0.748807976623843,0.426561571231491,0.411370013264472,0.790453528614758
"koulutus_p1.edgelist_conf_1",-0.663816141101015,0.331952633817635,0.612368440341515,0.320396073340906,0.493043911292574,0.667261446305237
"koulutus_p1.edgelist_conf_2",-0.711093375897845,0.321219814663483,0.759628011121418,0.31357841059701,0.469053842399431,0.706322317353512
"koulutus_p2.edgelist",-0.88855421686747,0.361981056757149,0.905940686773356,0.607364087619807,0.413876705949877,0.881738189908841
"koulutus_p2.edgelist_conf_1",-0.767539267015707,0.347103971930594,0.83098459428429,0.454795537035675,0.464850919123071,0.761989133554801
"koulutus_p2.edgelist_conf_2",-0.752855659397715,0.368708680147816,0.714244183769259,0.374858863412796,0.450703463203463,0.752179468141262
"koulutus_p3.edgelist",-0.837278106508876,0.391604324467319,0.883706578632694,0.524556840047603,0.417098916041224,0.833602540339735
"koulutus_p3.edgelist_conf_1",-0.783563042368555,0.338718095641613,0.687165564714788,0.440343762096834,0.449095075021001,0.776465864015727
"koulutus_p3.edgelist_conf_2",-0.782409761057448,0.335150212362652,0.841983744110256,0.437975860447486,0.461956394859621,0.776203705569166
"koulutuslupaus_p1.edgelist",-0.790778383738225,0.263808692057029,0.438500475717751,0.687233977264169,0.834892424584368,0.773862106380701
"koulutuslupaus_p1.edgelist_conf_1",-0.23721436343852,0.129332280320782,0.934620698014139,0.536958451895155,0.972547619047619,0.253625056362437
"koulutuslupaus_p1.edgelist_conf_2",-0.417079889807163,0.108690207863761,-0.0425874107100923,0.545220417693118,0.974207858048162,0.282383632082518
"lapsenoikeudet_p3.edgelist",-0.636178861788618,0.290807389781215,0.578593668646556,0.688461204743792,0.432849232608823,0.625860967811424
"lapsenoikeudet_p3.edgelist_conf_1",-0.657397107897664,0.328200534273034,0.66898430515468,0.705923740855187,0.453693226465504,0.658508100968415
"lapsenoikeudet_p3.edgelist_conf_2",-0.581858407079646,0.281536338006109,0.682612024366579,0.628127080866885,0.454674417192351,0.58329043793263
"lapset_p1.edgelist",-0.842170160295931,0.420245058315,0.763356135631171,0.577297922815466,0.488622534872535,0.8520284597154
"lapset_p1.edgelist_conf_1",-0.807542262678804,0.316434462198217,0.630481633906685,0.531994510400653,0.483799930228502,0.798638483692307
"lapset_p1.edgelist_conf_2",-0.784338896020539,0.311687081129983,0.558316622544021,0.516919393042837,0.475944194694195,0.781742871372931
"lapset_p2.edgelist",-0.904639175257732,0.451784860240196,0.936371695224914,0.824521474448,0.43148094595463,0.911217594891264
"lapset_p2.edgelist_conf_1",-0.822191592005513,0.360717032052326,0.915281251625474,0.718141091453882,0.485448328267477,0.822024205223159
"lapset_p2.edgelist_conf_2",-0.820317899101589,0.406707584120615,0.853122954752306,0.773133035595986,0.443910256410256,0.819899751547407
"lapset_p3.edgelist",-0.808157099697885,0.399622128312082,0.863939122130105,0.631146726527806,0.451270894982863,0.818302789347087
"lapset_p3.edgelist_conf_1",-0.78740157480315,0.353928947857896,0.833070449480299,0.624534316008973,0.445693592122164,0.783040718867052
"lapset_p3.edgelist_conf_2",-0.761942051683634,0.348111795399481,0.861762953426281,0.607041626018607,0.464642040349588,0.760124047323192
"liikenne_p1.edgelist",-0.89875,0.4164859375,0.859225005678014,0.715363643085969,0.398449328449328,0.897222572798172
"liikenne_p1.edgelist_conf_1",-0.800259403372244,0.398988293203194,0.757220265826151,0.542455030557493,0.443911556509982,0.800928302540978
"liikenne_p1.edgelist_conf_2",-0.805825242718447,0.402518616269205,0.760277119710834,0.512868611188499,0.440554305711786,0.805990170953233
"liikenne_p2.edgelist",-0.867579908675799,0.317914555576406,0.942026386921639,0.720012157055672,0.557321428571429,0.868896807976093
"liikenne_p2.edgelist_conf_1",-0.853233830845771,0.359031954654588,0.951202885950417,0.717218730132635,0.480193236714976,0.851560657284378
"liikenne_p2.edgelist_conf_2",-0.859393939393939,0.407710560146924,0.848355883537014,0.773514788177154,0.441736694677871,0.858996405728221
"liikenne_p3.edgelist",-0.885339885339885,0.42992243975045,0.876674679998071,0.771621033706162,0.441707717569787,0.884216556192102
"liikenne_p3.edgelist_conf_1",-0.844693701466782,0.325109936044655,0.701650562116762,0.695199979312048,0.477053140096618,0.836738838927089
"liikenne_p3.edgelist_conf_2",-0.828178694158076,0.377451848702779,0.769298873743286,0.699140574357607,0.443448323828071,0.824698181012968
"luonto_p1.edgelist",-0.784090909090909,0.387346263875984,0.666684937856979,0.507311233928468,0.42516032982926,0.788309544767914
"luonto_p1.edgelist_conf_1",-0.69807868252516,0.348230735554962,0.700690928642787,0.423675462034518,0.413847699503265,0.698337565040719
"luonto_p1.edgelist_conf_2",-0.716542750929368,0.352028371636655,0.742324468638275,0.450041654046716,0.428526690533611,0.714970211649518
"luonto_p2.edgelist",-0.853904282115869,0.426365245639526,0.844834881977598,0.721175494720852,0.366342887390487,0.855316188945945
"luonto_p2.edgelist_conf_1",-0.699955217196596,0.338738889783564,0.762200658477182,0.445426760734947,0.426035624960232,0.700639992287251
"luonto_p2.edgelist_conf_2",-0.684962070504239,0.338013265815506,0.772181452821886,0.428863856501922,0.441890927159762,0.68512346958992
"luonto_p3.edgelist",-0.725190839694656,0.354127684003565,0.748838086675364,0.485184843315418,0.415635456574758,0.725492314896174
"luonto_p3.edgelist_conf_1",-0.711538461538462,0.349021857263615,0.73973932789138,0.41889749035608,0.410058128954931,0.710410379557676
"luonto_p3.edgelist_conf_2",-0.727897388914338,0.355495102391381,0.694944539449434,0.450129629901753,0.420826033338974,0.726281249761802
"maahanmuutto_p1.edgelist",-0.95748031496063,0.304425568851138,0.915709613807986,0.855182383884509,0.404036654135338,0.947569422999509
"maahanmuutto_p1.edgelist_conf_1",-0.631313131313131,0.309543598158918,0.60861285221962,0.484324132809684,0.420279644205837,0.629638674578091
"maahanmuutto_p1.edgelist_conf_2",-0.590794979079498,0.276597398504928,0.440888662375583,0.465104258309456,0.461404664071115,0.586406381166293
"maahanmuutto_p2.edgelist",-0.978642257818459,0.315502050652782,0.982733983534106,0.902954870349818,0.340740740740741,0.974317233083587
"maahanmuutto_p2.edgelist_conf_1",-0.663702506063056,0.333735685404684,0.567963563610257,0.59859155103058,0.415724867724868,0.664560827157037
"maahanmuutto_p2.edgelist_conf_2",-0.659886086248983,0.297682597334156,0.805723983974803,0.611623943197469,0.445074490726665,0.651948332249806
"maahanmuutto_p3.edgelist",-0.986168741355463,0.291565036567705,0.983175607545512,0.947466033211354,0.323611111111111,0.982777123684733
"maahanmuutto_p3.edgelist_conf_1",-0.686217008797654,0.331934064894523,0.610413849487442,0.579118442376199,0.443641108346991,0.682641200321913
"maahanmuutto_p3.edgelist_conf_2",-0.667157584683358,0.332147249376954,0.721844520245714,0.590051140420712,0.451064494577153,0.668757865615201
"metsä_p2.edgelist",-0.879799666110184,0.419519455073982,0.889205309562985,0.769517300368253,0.382600732600733,0.877613426983282
"metsä_p2.edgelist_conf_1",-0.702726473175022,0.338403844770411,0.638570767181181,0.575288049640303,0.443494490648138,0.702261836745007
"metsä_p2.edgelist_conf_2",-0.715539947322212,0.353779827814396,0.687169813271068,0.57485472386172,0.418100723885848,0.716136960341633
"metsä_p3.edgelist",-0.896200185356812,0.441188722953409,0.881236173122094,0.720329621452336,0.413831696758526,0.897061102711578
"metsä_p3.edgelist_conf_1",-0.71868978805395,0.356671901277468,0.683999289153399,0.478836706844045,0.41829067033394,0.72045017141994
"metsä_p3.edgelist_conf_2",-0.6981852913085,0.338209228349703,0.58454604973712,0.453898452913846,0.439795962866659,0.701076926867294
"mielenterveys_p1.edgelist",-0.790540540540541,0.370294010226443,0.84472931106317,0.61838563445184,0.431610038821577,0.788261919362293
"mielenterveys_p1.edgelist_conf_1",-0.694819020581973,0.33830878349211,0.717490871292597,0.495555897646051,0.476371655164759,0.695068467347782
"mielenterveys_p1.edgelist_conf_2",-0.723796033994334,0.361667295299697,0.708500189035039,0.522956432519627,0.446782203930165,0.724198622832006
"mielenterveys_p2.edgelist",-0.931922723091076,0.217974574485282,0.956414284499554,0.882183843615643,0.478747795414462,0.917473071727912
"mielenterveys_p2.edgelist_conf_1",-0.731108930323847,0.363715509345979,0.722794310109576,0.678255138804668,0.455082624400157,0.73120304531835
"mielenterveys_p2.edgelist_conf_2",-0.795878312070658,0.362669630311616,0.796001266688061,0.723074778847998,0.433094083094083,0.794554702759825
"mielenterveys_p3.edgelist",-0.751983298538622,0.30526087316565,0.79152276232726,0.5858048997209,0.415180847496839,0.735393435111685
"mielenterveys_p3.edgelist_conf_1",-0.692104102337892,0.347336761952869,0.78331816789994,0.574858203323554,0.444846219361807,0.693348775152498
"mielenterveys_p3.edgelist_conf_2",-0.7011393514461,0.347545589804291,0.748775400663777,0.561268780541284,0.424976166603005,0.700801737332806
"monimuotoisuus_p2.edgelist",-0.731465265615879,0.361330834670077,0.662548006462465,0.653773034152926,0.425417913377472,0.734390249412427
"monimuotoisuus_p2.edgelist_conf_1",-0.700187382885696,0.34485707519621,0.581117408047922,0.574284841916136,0.469173068742263,0.703054050847005
"monimuotoisuus_p2.edgelist_conf_2",-0.719059405940594,0.352116214096657,0.666567953767779,0.616249007028378,0.442381771345186,0.719457123378398
"monimuotoisuus_p3.edgelist",-0.750915750915751,0.375560184626119,0.838524532109409,0.617133286381652,0.446644157142566,0.764861920644526
"monimuotoisuus_p3.edgelist_conf_1",-0.730880929332043,0.362708265196249,0.668907127202341,0.617497547411516,0.474643257976591,0.732140085653534
"monimuotoisuus_p3.edgelist_conf_2",-0.770048309178744,0.30580877033303,0.805675870964848,0.585668853715664,0.46580984987235,0.754427738848448
"nuoret_p1.edgelist",-0.875177304964539,0.419751521553242,0.911570873484748,0.596400831416777,0.452052664945385,0.874001198123255
"nuoret_p1.edgelist_conf_1",-0.73721015826279,0.368634135947155,0.75356266698033,0.348812880500937,0.448888893258972,0.737441993808151
"nuoret_p1.edgelist_conf_2",-0.744837758112094,0.362889234778674,0.706703613322939,0.356329802009269,0.450203407703408,0.742713049557275
"nuoret_p2.edgelist",-0.814581458145815,0.392568464767269,0.716756160359698,0.419026340870794,0.464046400459444,0.821015573807008
"nuoret_p2.edgelist_conf_1",-0.770050996754752,0.385104485638182,0.817349924490339,0.387608206218084,0.453691239748116,0.770248597629439
"nuoret_p2.edgelist_conf_2",-0.7569573283859,0.366458879048331,0.7895991464635,0.394733996560214,0.478848940813832,0.756276450669347
"nuoret_p3.edgelist",-0.776106194690266,0.384437309107996,0.797219789721078,0.431613629774499,0.441827034230349,0.777479665000703
"nuoret_p3.edgelist_conf_1",-0.705749207786329,0.33737533252686,0.728328536624012,0.353063295177306,0.464115908416045,0.70499995126828
"nuoret_p3.edgelist_conf_2",-0.686221009549795,0.342669711582904,0.603170565517694,0.305532152128251,0.488122688684239,0.693278253486233
"nytonpakko_p1.edgelist",-0.970318198968683,0.203006874533255,0.956185236689938,0.820108031468223,0.351968884279553,0.96172958738808
"nytonpakko_p1.edgelist_conf_1",-0.557715350818799,0.262477359571736,0.452466298417784,0.335299996797135,0.44687266362579,0.550502969031265
"nytonpakko_p1.edgelist_conf_2",-0.578626359055953,0.27652665624083,0.593744944585495,0.354765636235296,0.451590120772839,0.57193036829534
"nytonpakko_p2.edgelist",-0.938869665513264,0.417916186082276,0.911606966851395,0.879751634946713,0.661869384345217,0.935577500774542
"nytonpakko_p2.edgelist_conf_1",-0.664057796508128,0.330448026601704,0.705418665832865,0.539748261848876,0.466618171306179,0.664603617580112
"nytonpakko_p2.edgelist_conf_2",-0.720845921450151,0.360902145836566,0.800275977707303,0.623675035038293,0.417419399259022,0.721194379676978
"nytonpakko_p3.edgelist",-0.810302534750613,0.33498581628089,0.713418356768904,0.787120417855476,0.427617359000338,0.804102859314868
"nytonpakko_p3.edgelist_conf_1",-0.792139737991266,0.391975744169638,0.774179965549797,0.797234985684604,0.471428571428571,0.792795593027507
"nytonpakko_p3.edgelist_conf_2",-0.776041666666667,0.383544921875,0.686240943059174,0.761784053109006,0.479000981836033,0.776366306055375
"opiskelijat_p3.edgelist",-0.742175856929955,0.305343138452518,0.543411514643414,0.620448907253422,0.454980325463519,0.730828440677144
"opiskelijat_p3.edgelist_conf_1",-0.70647931303669,0.337235315159836,0.754720163956566,0.618010538257084,0.432701945490407,0.70298594139557
"opiskelijat_p3.edgelist_conf_2",-0.686520376175549,0.345022896787571,0.592313279965935,0.606151159179121,0.441582835913774,0.687230448339594
"osaaminen_p2.edgelist",-0.858223062381853,0.428461161874064,0.831670374705296,0.756727165346327,0.410578572371025,0.858741777153461
"osaaminen_p2.edgelist_conf_1",-0.74901185770751,0.353848677529722,0.82251853359763,0.581893079566945,0.502048390206285,0.746559949877494
"osaaminen_p2.edgelist_conf_2",-0.772994129158513,0.381533848292554,0.711425251163778,0.604428950605843,0.449166220795434,0.772097471007095
"osaaminen_p3.edgelist",-0.849019607843137,0.351845444059977,0.907429902022194,0.552986033679833,0.440596440596441,0.842877281664359
"osaaminen_p3.edgelist_conf_1",-0.789046653144016,0.371943517562302,0.804364765369227,0.612174592098766,0.446184953592361,0.785913620888234
"osaaminen_p3.edgelist_conf_2",-0.768056968463886,0.348096687429951,0.684956050333557,0.546609122840236,0.465050753843857,0.76503133622767
"persut_p2.edgelist",-0.73051948051948,0.349327721791196,0.735081989602841,0.702041285399919,0.410776073055485,0.72607678823899
"persut_p2.edgelist_conf_1",-0.730703259005146,0.362438913880708,0.770321925701048,0.73627634626509,0.414381664381664,0.730659853459215
"persut_p2.edgelist_conf_2",-0.745704467353952,0.312425455533118,0.81923044799404,0.70016170589783,0.460261497761498,0.735001559720736
"persut_p3.edgelist",-0.730075625363583,0.364522577455337,0.625439426087922,0.769370747462284,0.406893140668601,0.738181888114861
"persut_p3.edgelist_conf_1",-0.67175572519084,0.336461388548971,0.557770006806705,0.679323062428098,0.450046874569168,0.673097003612236
"persut_p3.edgelist_conf_2",-0.739240506329114,0.333748597981093,0.753433862828621,0.690671535640837,0.426487680850097,0.729200892385968
"perussuomalaiset_p1.edgelist",-0.915454852891444,0.277534984879085,0.935245721349001,0.789141804752474,0.733223844344632,0.904336415641407
"perussuomalaiset_p1.edgelist_conf_1",-0.512877115526122,0.251857861984611,0.457706586293619,0.42784831150652,0.40682068232485,0.51019637733177
"perussuomalaiset_p1.edgelist_conf_2",-0.491562729273661,0.245135428570506,0.530020376855441,0.437687695162926,0.40183814251295,0.492123283840328
"perussuomalaiset_p2.edgelist",-0.978118161925602,0.448910456837237,0.979333631680195,0.940924217130107,0.276315245514592,0.977596907750296
"perussuomalaiset_p2.edgelist_conf_1",-0.625662154208358,0.293946409635416,0.708601516049142,0.565865380881,0.453815968150207,0.621092275414391
"perussuomalaiset_p2.edgelist_conf_2",-0.636998254799302,0.30427135924975,0.66308796626381,0.589997593555112,0.412203635607891,0.634352851795096
"perussuomalaiset_p3.edgelist",-0.88030888030888,0.319589377021809,0.927489813838712,0.838638113344274,0.419564414913252,0.868542941189481
"perussuomalaiset_p3.edgelist_conf_1",-0.740286298568507,0.313878747579677,0.900254274518994,0.66716815645511,0.499529688418577,0.736433946690327
"perussuomalaiset_p3.edgelist_conf_2",-0.741007194244604,0.369605240781681,0.70870866132561,0.713176927163219,0.444671201814059,0.741695417034466
"poliisi_p1.edgelist",-0.793964620187305,0.374337995562635,0.704445344956648,0.712019501860348,0.411854080683764,0.796526304440881
"poliisi_p1.edgelist_conf_1",-0.769823788546256,0.330829484368026,0.810898562225065,0.649661869710073,0.433724328790118,0.760426072748123
"poliisi_p1.edgelist_conf_2",-0.743815283122595,0.37015366174831,0.702295684948917,0.663159054542127,0.431578407224959,0.743828019753976
"poliisi_p2.edgelist",-0.831706183170618,0.391575950640626,0.822173896065418,0.846970835101934,0.443547108598129,0.827315138057961
"poliisi_p2.edgelist_conf_1",-0.812591508052709,0.348493152512111,0.621546601600723,0.78531276220503,0.484956154956155,0.811624556351826
"poliisi_p2.edgelist_conf_2",-0.834735279564572,0.354750625605805,0.714259395929083,0.825650659334827,0.471011047240555,0.82932809937279
"poliisi_p3.edgelist",-0.728557964184732,0.362060403954443,0.783327445213104,0.653356690226,0.450973009775827,0.728603263215008
"poliisi_p3.edgelist_conf_1",-0.736318407960199,0.364488007722581,0.76267533811902,0.619898686978622,0.443003876870573,0.735479035087645
"poliisi_p3.edgelist_conf_2",-0.777,0.298132,0.899225825715225,0.600898233411512,0.488407596969241,0.768446014091824
"politiikka_p1.edgelist",-0.758583854723028,0.36904742415486,0.752457024268529,0.489519799761994,0.396936895638374,0.756498395806376
"politiikka_p1.edgelist_conf_1",-0.646320414247607,0.32282221730725,0.621501875584336,0.358969321205557,0.429883912472451,0.646298137538558
"politiikka_p1.edgelist_conf_2",-0.611441075336042,0.305894963073116,0.573825488667827,0.335353363893581,0.449096437469309,0.612092629753655
"politiikka_p2.edgelist",-0.822836095764273,0.38391746283691,0.780931430374295,0.539788292705379,0.393312284757762,0.818116147696384
"politiikka_p2.edgelist_conf_1",-0.623299482659513,0.310408624199146,0.718529344858319,0.360107154709004,0.442028684357993,0.627086743059749
"politiikka_p2.edgelist_conf_2",-0.653531315438797,0.325819419715345,0.675543290162263,0.371715956944367,0.414921946699208,0.653290040449495
"politiikka_p3.edgelist",-0.879805746661271,0.416046372645472,0.853175973973019,0.646827606136835,0.392392380333369,0.876952338328491
"politiikka_p3.edgelist_conf_1",-0.643543669034685,0.317847063686414,0.593261630655248,0.370240715508293,0.427944600787192,0.642895493462964
"politiikka_p3.edgelist_conf_2",-0.652173913043478,0.325449359007701,0.662762893239768,0.402503109822904,0.423433173778663,0.652279391549211
"rasismi_p1.edgelist",-0.847743338771071,0.410153874085172,0.919448937375444,0.761444360117368,0.418647420118008,0.849475465239453
"rasismi_p1.edgelist_conf_1",-0.674445076835515,0.334382771378102,0.619165522589108,0.580556483297789,0.436656863667733,0.67517857659273
"rasismi_p1.edgelist_conf_2",-0.672768878718536,0.325922008284067,0.510645870045546,0.583611793569496,0.466737192731511,0.678004131631637
"rasismi_p3.edgelist",-0.984644913627639,0.197621674691738,0.92740068801092,0.938788779246463,0.46468253968254,0.97995641052575
"rasismi_p3.edgelist_conf_1",-0.65058405281869,0.306916164490693,0.609915363924074,0.543007353531381,0.427561660310529,0.64392337114576
"rasismi_p3.edgelist_conf_2",-0.607486090035407,0.297024276908269,0.644919774121112,0.498164436337217,0.43312620413886,0.605588094294243
"sak_p1.edgelist",-0.608988764044944,0.304738178400595,0.664115943429607,0.627820466897721,0.406413523752233,0.610956996085156
"sak_p1.edgelist_conf_1",-0.67687074829932,0.292621130084687,0.464535932287058,0.585525653902207,0.447871013729223,0.668424967064074
"sak_p1.edgelist_conf_2",-0.646258503401361,0.323931868665834,0.574023805497277,0.606971482446096,0.425176073926074,0.648554575891191
"sak_p2.edgelist",-0.995776135163675,0.333502451469599,0.985936274960971,0.994918767240122,0.5,0.995402352256957
"sak_p2.edgelist_conf_1",-0.817972350230415,0.330958397927329,0.949684350484034,0.795961658719258,0.490865528601378,0.81729368333383
"sak_p2.edgelist_conf_2",-0.797035347776511,0.394599605527811,0.718256042114799,0.784681714280337,0.442116724738676,0.798034126305463
"sak_p3.edgelist",-0.929978118161926,0.424873951994024,0.979879177947481,0.968243636074759,0.440860215053763,0.928523804570771
"sak_p3.edgelist_conf_1",-0.877502944640754,0.355859661681934,0.985997037637796,0.893377169494117,0.48026455026455,0.875395986400862
